emd_nm,base_date,city,em_cnt,em_g,pay_amt,em_g_per_cnt,year,month,day,week,day_of_week,season,redday,kor_cnt,kor_amt,fast_cnt,fast_amt,af_cnt,af_amt,mart_cnt,mart_amt,food_cnt,food_amt,west_cnt,west_amt,des_cnt,des_amt,asia_cnt,asia_amt,deliv_cnt,deliv_amt,geo_type,observed,trend,seasonal,em_cnt_variant,em_g_variant,pay_amt_variant,em_g_per_cnt_variant
알수없음,2020-01-31,알수없음,7.0,11050.0,329.0,1578.5714285714287,2020,1,31,5,4,3,0,15,402900,10,165750,5,163200,20,601290,5,56100,5,140250,15,179265,5,234600,,,알수없음,11050.0,25136.666666666668,3395.513223113519,-2.0,5050.0,152.0,911.904761904762
알수없음,2020-02-01,알수없음,19.0,40050.0,1195.0,2107.8947368421054,2020,2,1,5,5,3,0,20,792000,5,94050,,,30,1195178,10,486684,5,151965,10,61133,5,89100,15,387090,알수없음,40050.0,31304.999999999996,2787.5775837531824,12.0,29000.0,866.0,529.3233082706768
알수없음,2020-02-02,알수없음,17.0,21800.0,649.0,1282.3529411764705,2020,2,2,5,6,3,0,45,1390455,5,79200,5,23265,40,1296207,10,272250,,,15,235125,,,10,190080,알수없음,21800.0,37000.0,-6433.073109370601,-2.0,-18250.0,-546.0,-825.5417956656349
알수없음,2020-02-03,알수없음,14.0,19400.0,579.0,1385.7142857142858,2020,2,3,6,0,3,0,35,418275,15,233145,5,267300,40,1315215,5,3218,,,10,98010,5,94050,5,89100,알수없음,19400.0,43396.666666666664,-15957.487243354606,-3.0,-2400.0,-70.0,103.36134453781528
알수없음,2020-02-04,알수없음,11.0,23550.0,704.0,2140.909090909091,2020,2,4,6,1,3,0,50,1489950,15,120780,5,176220,45,343827,10,100287,,,5,346500,,,5,143550,알수없음,23550.0,46753.333333333336,-6311.121807446122,-3.0,4150.0,125.0,755.1948051948052
알수없음,2020-02-05,알수없음,12.0,30450.0,910.0,2537.5,2020,2,5,6,2,3,0,35,945450,10,91080,10,458370,40,1248984,5,44550,,,,,5,39600,10,180675,알수없음,30450.0,47489.166666666664,-5401.933790892494,1.0,6900.0,206.0,396.590909090909
알수없음,2020-02-06,알수없음,11.0,28700.0,858.0,2609.090909090909,2020,2,6,6,3,3,0,25,920700,5,84150,5,133650,30,1049450,10,426443,,,5,57915,5,143550,,,알수없음,28700.0,50088.33333333333,-4103.127494768954,-1.0,-1750.0,-52.0,71.59090909090901
알수없음,2020-02-07,알수없음,12.0,19200.0,572.0,1600.0,2020,2,7,6,4,3,0,30,928125,5,42075,,,30,1221611,5,144194,,,5,10890,5,108900,,,알수없음,19200.0,52555.83333333333,-727.8319513336014,1.0,-9500.0,-286.0,-1009.090909090909
알수없음,2020-02-08,알수없음,18.0,25800.0,768.0,1433.3333333333333,2020,2,8,6,5,3,0,35,821700,20,482130,,,20,495000,10,83160,5,252450,15,249233,10,252450,5,99000,알수없음,25800.0,54085.83333333332,-44.638558435873406,6.0,6600.0,196.0,-166.66666666666674
알수없음,2020-02-09,알수없음,17.0,30200.0,902.0,1776.4705882352941,2020,2,9,6,6,3,0,25,576675,10,113355,,,30,1199534,5,17325,,,10,122760,5,118800,5,94050,알수없음,30200.0,56319.99999999999,-16638.138713925247,-1.0,4400.0,134.0,343.1372549019609
알수없음,2020-02-10,알수없음,12.0,26850.0,801.0,2237.5,2020,2,10,7,0,3,0,25,684090,5,198000,5,138600,20,1865358,10,89744,10,102960,5,130680,10,170775,,,알수없음,26850.0,58293.33333333333,4528.307367144517,-5.0,-3350.0,-101.0,461.02941176470586
알수없음,2020-02-11,알수없음,14.0,20550.0,612.0,1467.857142857143,2020,2,11,7,1,3,0,10,361350,5,99000,,,30,1031234,20,630383,,,10,136670,10,259875,,,알수없음,20550.0,59259.99999999999,-10494.926568450994,2.0,-6300.0,-189.0,-769.6428571428571
알수없음,2020-02-12,알수없음,16.0,30150.0,900.0,1884.375,2020,2,12,7,2,3,0,15,153450,10,177210,10,387585,15,293832,10,485546,5,34155,5,39105,5,116325,5,76725,알수없음,30150.0,60650.0,-425.8485125864447,2.0,9600.0,288.0,416.5178571428571
알수없음,2020-02-13,알수없음,13.0,15800.0,472.0,1215.3846153846155,2020,2,13,7,3,3,0,35,717750,,,10,391050,30,598208,5,243540,5,230175,5,47520,5,32175,5,123750,알수없음,15800.0,62578.33333333333,-8947.674757797167,-3.0,-14350.0,-428.0,-668.9903846153845
알수없음,2020-02-14,알수없음,1.0,5100.0,153.0,5100.0,2020,2,14,7,4,3,0,25,2976435,5,84150,,,20,293931,5,45540,5,212850,,,5,594000,5,125730,알수없음,5100.0,64764.99999999999,-6686.758091130504,-12.0,-10700.0,-319.0,3884.6153846153848
알수없음,2020-06-25,알수없음,141.0,201450.0,6013.0,1428.723404255319,2020,6,25,26,3,1,0,56,1282560,20,429056,5,102400,61,1942733,15,322458,5,45619,5,68608,20,558080,,,알수없음,201450.0,66678.33333333333,15696.491908869497,140.0,196350.0,5860.0,-3671.276595744681
알수없음,2020-06-26,알수없음,158.0,199250.0,5945.0,1261.0759493670887,2020,6,26,26,4,1,0,41,727040,10,231629,5,224000,72,4444262,10,56832,5,25600,5,24576,26,3701760,10,248320,알수없음,199250.0,67954.16666666666,18979.769686647265,17.0,-2200.0,-68.0,-167.6474548882304
알수없음,2020-06-27,알수없음,117.0,169100.0,5043.0,1445.2991452991453,2020,6,27,26,5,1,0,46,1402880,10,66048,5,76800,46,819661,10,52224,,,10,212736,5,40960,15,326656,알수없음,169100.0,68649.16666666666,-13220.896980019395,-41.0,-30150.0,-902.0,184.22319593205657
알수없음,2020-06-28,알수없음,158.0,266400.0,7953.0,1686.0759493670887,2020,6,28,26,6,1,0,20,636928,15,325325,5,63488,46,241613,15,540979,15,398848,5,16384,5,476160,5,92160,알수없음,266400.0,70705.83333333333,26879.741908869502,41.0,97300.0,2910.0,240.77680406794343
알수없음,2020-07-13,알수없음,1.0,800.0,24.0,800.0,2020,7,13,29,0,1,0,20,106890,5,75841,5,97728,36,1108500,10,349072,10,198510,10,29013,5,134885,5,111980,알수없음,800.0,72751.66666666667,-410.2025355749529,-157.0,-265600.0,-7929.0,-886.0759493670887
알수없음,2020-07-14,알수없음,13.0,88550.0,2654.0,6811.538461538462,2020,7,14,29,1,1,0,25,502383,5,27995,5,91620,36,580209,15,278728,,,5,53191,5,239230,,,알수없음,88550.0,74268.33333333333,5849.380797758383,12.0,87750.0,2630.0,6011.538461538462
알수없음,2020-07-15,알수없음,15.0,98600.0,2952.0,6573.333333333333,2020,7,15,29,2,1,0,46,1313220,,,,,20,380427,5,284226,,,,,,,,,알수없음,98600.0,76375.81666666667,-1948.2303133527305,2.0,10050.0,298.0,-238.20512820512886
알수없음,2020-07-16,알수없음,15.0,96300.0,2887.0,6420.0,2020,7,16,29,3,1,0,10,162880,5,50900,15,276387,25,329170,5,39651,5,167970,10,115289,5,81440,5,70751,알수없음,96300.0,78097.46666666667,-3227.452535574955,0.0,-2300.0,-65.0,-153.33333333333303
알수없음,2020-07-17,알수없음,8.0,49300.0,1477.0,6162.5,2020,7,17,29,4,1,0,56,2458470,15,183240,5,59044,20,310032,5,39193,5,218870,5,77877,,,,,알수없음,49300.0,79655.79999999999,13265.908575536174,-7.0,-47000.0,-1410.0,-257.5
알수없음,2020-07-18,알수없음,13.0,117000.0,3506.0,9000.0,2020,7,18,29,5,1,0,36,2230947,10,60062,15,139975,51,2494456,15,387349,5,127250,10,133358,5,78895,5,122160,알수없음,117000.0,81345.79999999999,-10427.396980019395,5.0,67700.0,2029.0,2837.5
알수없음,2020-07-19,알수없음,9.0,38750.0,1161.0,4305.555555555556,2020,7,19,29,6,1,0,46,3428115,5,41738,5,203600,25,898436,15,464361,5,285040,10,59044,,,10,290130,알수없음,38750.0,83102.46666666663,18025.797464425043,-4.0,-78250.0,-2345.0,-4694.444444444444
알수없음,2020-07-20,알수없음,10.0,85150.0,2552.0,8515.0,2020,7,20,30,0,1,0,25,1118782,10,118088,5,230373,46,3134982,10,174740,,,5,21887,,,5,167970,알수없음,85150.0,84618.29999999997,-8711.358849174425,1.0,46400.0,1391.0,4209.444444444444
알수없음,2020-07-21,알수없음,12.0,57050.0,1707.0,4754.166666666667,2020,7,21,30,1,1,0,25,487622,10,149137,5,63625,20,714941,5,10180000,,,20,206654,,,,,알수없음,57050.0,85961.63333333332,9480.529600955355,2.0,-28100.0,-845.0,-3760.833333333333
알수없음,2020-07-22,알수없음,8.0,94350.0,2827.0,11793.75,2020,7,22,30,2,1,0,46,814909,15,127759,10,620980,51,3320411,5,91620,,,5,59044,5,727870,,,알수없음,94350.0,87523.29999999999,5872.029663124529,-4.0,37300.0,1120.0,7039.583333333333
알수없음,2020-07-23,알수없음,16.0,58500.0,1750.0,3656.25,2020,7,23,30,3,1,0,10,173060,10,115543,,,20,276285,10,170311,,,15,157536,5,122160,,,알수없음,58500.0,89969.13333333332,-4642.9489869885065,8.0,-35850.0,-1077.0,-8137.5
알수없음,2020-07-24,알수없음,8.0,73350.0,2199.0,9168.75,2020,7,24,30,4,1,0,5,285040,20,310999,10,349938,25,542034,5,136921,,,5,68970,,,,,알수없음,73350.0,89222.46666666666,3395.513223113519,-8.0,14850.0,449.0,5512.5
알수없음,2020-07-25,알수없음,9.0,54300.0,1625.0,6033.333333333333,2020,7,25,30,5,1,0,31,766045,20,198510,5,71260,36,390607,10,621794,,,10,95692,10,300310,5,121142,알수없음,54300.0,85444.96666666667,2787.5775837531824,1.0,-19050.0,-574.0,-3135.416666666667
알수없음,2020-07-26,알수없음,6.0,49250.0,1476.0,8208.333333333334,2020,7,26,30,6,1,0,15,279950,10,137939,5,195965,87,4739503,10,148933,5,181204,5,17815,5,66170,,,알수없음,49250.0,82945.8,-6433.073109370601,-3.0,-5050.0,-149.0,2175.000000000001
알수없음,2020-07-27,알수없음,12.0,115350.0,3458.0,9612.5,2020,7,27,31,0,1,0,25,943686,5,27486,5,22905,25,421045,10,385822,5,106890,10,43265,5,274860,,,알수없음,115350.0,78589.13333333335,-15957.487243354606,6.0,66100.0,1982.0,1404.166666666666
알수없음,2020-07-28,알수없음,8.0,50350.0,1510.0,6293.75,2020,7,28,31,1,1,0,25,465735,,,15,210726,36,2829378,20,332530,10,220397,5,22905,,,,,알수없음,50350.0,76599.96666666667,-6311.121807446122,-4.0,-65000.0,-1948.0,-3318.75
알수없음,2020-07-29,알수없음,11.0,94650.0,2836.0,8604.545454545454,2020,7,29,31,2,1,0,31,447920,10,121142,10,207927,41,744616,20,537606,,,5,19342,10,697330,,,알수없음,94650.0,78179.13333333333,-5401.933790892494,3.0,44300.0,1326.0,2310.795454545454
알수없음,2020-07-30,알수없음,14.0,90949.0,2725.0,6496.357142857143,2020,7,30,31,3,1,0,41,1198695,5,75841,,,31,907598,5,215511,,,5,30031,5,55990,,,알수없음,90949.0,78078.3,-4103.127494768954,3.0,-3701.0,-111.0,-2108.188311688311
알수없음,2020-07-31,알수없음,9.0,60250.0,1804.0,6694.444444444444,2020,7,31,31,4,1,0,36,1832400,15,389894,5,11528850,51,973106,10,154482,,,10,53954,5,142520,,,알수없음,60250.0,77994.96666666667,-727.8319513336014,-5.0,-30699.0,-921.0,198.08730158730123
알수없음,2020-08-01,알수없음,7.0,78250.0,2346.0,11178.57142857143,2020,8,1,31,5,1,0,51,1017912,10,244258,5,255500,56,2402926,5,207006,5,104755,5,9198,15,314265,5,86870,알수없음,78250.0,78264.96666666667,-44.638558435873406,-2.0,18000.0,542.0,4484.126984126985
알수없음,2020-08-02,알수없음,12.0,79150.0,2372.0,6595.833333333333,2020,8,2,31,6,1,0,31,380695,5,13286,5,51100,46,2968808,15,387747,,,10,106288,5,173740,5,81760,알수없음,79150.0,77529.13333333333,-16638.138713925247,5.0,900.0,26.0,-4582.738095238096
알수없음,2020-08-03,알수없음,11.0,83300.0,2496.0,7572.727272727273,2020,8,3,32,0,1,0,26,384783,,,10,153300,46,1100694,5,230308,,,5,16863,5,30660,5,104244,알수없음,83300.0,77824.96666666666,4528.307367144517,-1.0,4150.0,124.0,976.89393939394
알수없음,2020-08-04,알수없음,10.0,55050.0,1648.0,5505.0,2020,8,4,32,1,1,0,26,403690,5,36792,5,51100,5,22995,5,275736,,,10,127750,5,35770,,,알수없음,55050.0,78547.46666666666,-10494.926568450994,-1.0,-28250.0,-848.0,-2067.727272727273
알수없음,2020-08-05,알수없음,11.0,76250.0,2284.0,6931.818181818182,2020,8,5,32,2,1,0,31,738395,,,,,41,1112038,15,169652,,,10,55188,,,,,알수없음,76250.0,78622.46666666666,-425.8485125864447,1.0,21200.0,636.0,1426.818181818182
알수없음,2020-08-06,알수없음,9.0,63400.0,1900.0,7044.444444444444,2020,8,6,32,3,1,0,26,510489,5,143080,10,401135,46,1832242,15,1349551,5,168630,15,236338,5,229950,5,81760,알수없음,63400.0,78722.46666666666,-8947.674757797167,-2.0,-12850.0,-384.0,112.62626262626236
알수없음,2020-08-07,알수없음,16.0,104250.0,3124.0,6515.625,2020,8,7,32,4,1,0,15,255500,5,106799,10,725620,46,1119294,15,155600,,,5,30660,10,393470,5,86870,알수없음,104250.0,78460.8,-6686.758091130504,7.0,40850.0,1224.0,-528.8194444444443
알수없음,2020-08-08,알수없음,10.0,57500.0,1721.0,5750.0,2020,8,8,32,5,1,0,36,1052660,10,199290,5,434350,15,337516,5,465930,5,218708,10,104244,15,367920,5,86870,알수없음,57500.0,77720.8,15696.491908869497,-6.0,-46750.0,-1403.0,-765.625
알수없음,2020-08-09,알수없음,11.0,116550.0,3493.0,10595.454545454546,2020,8,9,32,6,1,0,31,797160,5,61831,5,153300,36,783976,10,312885,,,10,125195,5,40880,5,183960,알수없음,116550.0,77908.3,18979.769686647265,1.0,59050.0,1772.0,4845.454545454546
알수없음,2020-08-10,알수없음,24.0,101850.0,3050.0,4243.75,2020,8,10,33,0,1,0,20,321930,5,199290,5,61065,61,3785999,10,440380,,,15,174762,5,115997,5,122129,알수없음,101850.0,78674.96666666667,-13220.896980019395,13.0,-14700.0,-443.0,-6351.704545454546
알수없음,2020-08-11,알수없음,10.0,72250.0,2165.0,7225.0,2020,8,11,33,1,1,0,51,1589210,26,289737,5,229950,46,1398045,15,416567,,,,,5,168630,10,163520,알수없음,72250.0,77652.46666666667,26879.741908869502,-14.0,-29600.0,-885.0,2981.25
알수없음,2020-08-12,알수없음,8.0,75600.0,2266.0,9450.0,2020,8,12,33,2,1,0,31,742483,10,169652,10,149723,41,2907846,5,33726,5,297913,15,194180,10,459900,5,56210,알수없음,75600.0,76944.96666666667,-410.2025355749529,-2.0,3350.0,101.0,2225.0
알수없음,2020-08-13,알수없음,17.0,108500.0,3252.0,6382.35294117647,2020,8,13,33,3,1,0,46,1913695,10,60298,10,332150,56,1751248,10,163009,5,183449,5,40880,5,388360,,,알수없음,108500.0,77125.80000000002,5849.380797758383,9.0,32900.0,986.0,-3067.6470588235297
알수없음,2020-08-14,알수없음,16.0,72600.0,2175.0,4537.5,2020,8,14,33,4,1,1,56,1956619,5,242214,10,253252,36,1809809,,,10,296380,15,87381,10,439460,5,122640,알수없음,72600.0,76724.15000000001,-1948.2303133527305,-1.0,-35900.0,-1077.0,-1844.8529411764703
알수없음,2020-08-15,알수없음,14.0,117300.0,3516.0,8378.57142857143,2020,8,15,33,5,1,1,46,627508,15,212576,5,67452,46,963388,5,287131,5,343392,10,75628,10,454790,5,71540,알수없음,117300.0,76326.66666666667,-3227.452535574955,-2.0,44700.0,1341.0,3841.0714285714294
알수없음,2020-08-16,알수없음,6.0,44500.0,1333.0,7416.666666666667,2020,8,16,33,6,1,1,26,602469,5,122640,,,51,1606686,26,318251,10,350546,15,181967,10,250390,15,403179,알수없음,44500.0,76640.0,13265.908575536174,-8.0,-72800.0,-2183.0,-961.9047619047624
알수없음,2020-08-17,알수없음,14.0,77650.0,2327.0,5546.428571428572,2020,8,17,34,0,1,1,31,567210,5,81760,10,297402,56,2287032,26,300366,10,257033,5,20440,,,10,183960,알수없음,77650.0,76740.83333333331,-10427.396980019395,8.0,33150.0,994.0,-1870.2380952380954
알수없음,2020-08-18,알수없음,13.0,95850.0,2873.0,7373.076923076923,2020,8,18,34,1,1,1,20,613200,5,80738,,,20,359693,5,817191,,,5,30660,,,10,204400,알수없음,95850.0,76062.5,18025.797464425043,-1.0,18200.0,546.0,1826.6483516483513
알수없음,2020-08-19,알수없음,11.0,71400.0,2138.0,6490.909090909091,2020,8,19,34,2,1,0,26,1211070,15,148190,,,31,417334,10,125093,5,163520,,,5,102200,5,214620,알수없음,71400.0,76235.83333333331,-8711.358849174425,-2.0,-24450.0,-735.0,-882.1678321678319
알수없음,2020-08-20,알수없음,11.0,75300.0,2256.0,6845.454545454545,2020,8,20,34,3,1,0,51,1140041,10,86870,5,383863,41,1532949,5,35770,5,526330,5,95046,10,711312,5,114975,알수없음,75300.0,76849.16666666666,9480.529600955355,0.0,3900.0,118.0,354.54545454545405
알수없음,2020-08-21,알수없음,12.0,82100.0,2459.0,6841.666666666667,2020,8,21,34,4,1,0,41,545237,,,5,63875,31,435321,10,238126,,,26,178850,5,35770,5,143080,알수없음,82100.0,76941.66666666664,5872.029663124529,1.0,6800.0,203.0,-3.7878787878780713
알수없음,2020-08-22,알수없음,9.0,55050.0,1648.0,6116.666666666667,2020,8,22,34,5,1,0,31,342881,10,254989,15,630574,26,511153,10,144204,5,99645,5,40880,5,204400,5,99645,알수없음,55050.0,76085.83333333333,-4642.9489869885065,-3.0,-27050.0,-811.0,-725.0
알수없음,2020-08-23,알수없음,8.0,32400.0,969.0,4050.0,2020,8,23,34,6,1,0,20,1962240,5,158410,5,122640,72,3257932,20,692661,,,20,157899,20,378140,5,119574,알수없음,32400.0,74933.33333333333,3395.513223113519,-1.0,-22650.0,-679.0,-2066.666666666667
알수없음,2020-08-24,알수없음,11.0,106500.0,3193.0,9681.818181818182,2020,8,24,35,0,1,0,36,648970,,,,,36,3262633,10,143080,,,5,102200,5,132860,,,알수없음,106500.0,73921.66666666667,2787.5775837531824,3.0,74100.0,2224.0,5631.818181818182
알수없음,2020-08-25,알수없음,12.0,43050.0,1290.0,3587.5,2020,8,25,35,1,1,0,20,720510,5,18907,5,223307,20,1869698,10,399244,,,5,18907,10,475230,5,86870,알수없음,43050.0,72279.16666666669,-6433.073109370601,1.0,-63450.0,-1903.0,-6094.318181818182
알수없음,2020-08-26,알수없음,10.0,60200.0,1804.0,6020.0,2020,8,26,35,2,1,0,5,81760,10,127750,5,536550,31,2126935,,,,,10,60809,,,,,알수없음,60200.0,71154.16666666667,-15957.487243354606,-2.0,17150.0,514.0,2432.5
알수없음,2020-08-27,알수없음,17.0,63050.0,1885.0,3708.823529411765,2020,8,27,35,3,1,0,36,1250928,5,18396,5,206035,20,717240,10,191114,10,402668,,,5,337260,5,86359,알수없음,63050.0,70753.33333333333,-6311.121807446122,7.0,2850.0,81.0,-2311.176470588235
알수없음,2020-08-28,알수없음,11.0,92800.0,2780.0,8436.363636363636,2020,8,28,35,4,1,0,26,597870,5,91980,,,41,1267842,5,75730,,,10,96324,5,153300,,,알수없음,92800.0,69969.16666666666,-5401.933790892494,-6.0,29750.0,895.0,4727.540106951871
알수없음,2020-08-29,알수없음,20.0,68700.0,2057.0,3435.0,2020,8,29,35,5,1,0,20,435883,10,117530,5,175273,61,2734463,10,137459,5,249368,5,82527,10,431795,5,91980,알수없음,68700.0,68599.16666666667,-4103.127494768954,9.0,-24100.0,-723.0,-5001.363636363636
알수없음,2020-08-30,알수없음,16.0,58650.0,1754.0,3665.625,2020,8,30,35,6,1,0,15,508445,5,106288,,,61,2224945,15,990829,,,10,138992,,,5,85848,알수없음,58650.0,67186.66666666666,-727.8319513336014,-4.0,-10050.0,-303.0,230.625
알수없음,2020-08-31,알수없음,22.0,98650.0,2954.0,4484.090909090909,2020,8,31,36,0,1,0,41,661745,5,51611,5,63875,72,6578818,5,4088,5,86870,10,64386,5,109865,5,153300,알수없음,98650.0,67022.5,-44.638558435873406,6.0,40000.0,1200.0,818.465909090909
알수없음,2020-09-01,알수없음,18.0,64800.0,1940.0,3600.0,2020,9,1,36,1,2,0,36,871255,10,144613,,,46,2153354,10,473953,,,5,56210,,,,,알수없음,64800.0,67854.99999999999,-16638.138713925247,-4.0,-33850.0,-1014.0,-884.090909090909
알수없음,2020-09-02,알수없음,8.0,56950.0,1707.0,7118.75,2020,9,2,36,2,2,0,15,424130,5,153300,,,20,786122,20,1341222,,,5,146146,,,,,알수없음,56950.0,67053.33333333333,4528.307367144517,-10.0,-7850.0,-233.0,3518.75
알수없음,2020-09-03,알수없음,22.0,91800.0,2747.0,4172.727272727273,2020,9,3,36,3,2,0,20,613200,5,56210,20,364803,97,2610597,5,102711,,,15,117530,5,480340,,,알수없음,91800.0,66840.0,-10494.926568450994,14.0,34850.0,1040.0,-2946.022727272727
알수없음,2020-09-04,알수없음,11.0,76300.0,2286.0,6936.363636363636,2020,9,4,36,4,2,0,51,1665860,10,173740,,,36,1359618,5,33726,,,15,200823,,,,,알수없음,76300.0,67543.33333333331,-425.8485125864447,-11.0,-15500.0,-461.0,2763.636363636363
알수없음,2020-09-05,알수없음,12.0,68900.0,2065.0,5741.666666666667,2020,9,5,36,5,2,0,31,569765,15,104755,5,218708,61,2557248,10,245689,,,5,101178,10,843150,5,189070,알수없음,68900.0,67009.16666666666,-8947.674757797167,1.0,-7400.0,-221.0,-1194.696969696969
알수없음,2020-09-06,알수없음,5.0,47400.0,1421.0,9480.0,2020,9,6,36,6,2,0,31,1461460,5,40880,5,153300,20,726284,10,112931,,,5,82782,15,459900,5,96068,알수없음,47400.0,67124.16666666666,-6686.758091130504,-7.0,-21500.0,-644.0,3738.333333333333
알수없음,2020-09-07,알수없음,8.0,45200.0,1354.0,5650.0,2020,9,7,37,0,2,0,15,324485,5,36792,5,102200,66,1347660,5,382024,,,10,130816,5,153300,10,242725,알수없음,45200.0,68277.49999999999,15696.491908869497,3.0,-2200.0,-67.0,-3830.0
알수없음,2020-09-08,알수없음,11.0,68150.0,2041.0,6195.454545454545,2020,9,8,37,1,2,0,41,1195229,10,108843,10,109354,36,1902044,15,153300,5,173740,5,25550,10,258055,5,121618,알수없음,68150.0,68620.83333333333,18979.769686647265,3.0,22950.0,687.0,545.454545454545
알수없음,2020-09-09,알수없음,11.0,51700.0,1546.0,4700.0,2020,9,9,37,2,2,0,36,799204,10,93513,5,358722,46,1825496,10,334398,5,143080,5,42413,,,10,398580,알수없음,51700.0,68484.99999999999,-13220.896980019395,0.0,-16450.0,-495.0,-1495.454545454545
알수없음,2020-09-10,알수없음,8.0,54900.0,1645.0,6862.5,2020,9,10,37,3,2,0,56,1282610,20,155855,10,246813,31,965432,15,528783,,,5,69496,,,10,296380,알수없음,54900.0,69334.16666666666,26879.741908869502,-3.0,3200.0,99.0,2162.5
알수없음,2020-09-11,알수없음,9.0,68900.0,2064.0,7655.555555555556,2020,9,11,37,4,2,0,41,421575,5,48545,5,76650,46,1209895,5,940138,5,204400,26,231483,5,45990,,,알수없음,68900.0,69991.66666666666,-410.2025355749529,1.0,14000.0,419.0,793.0555555555557
알수없음,2020-09-12,알수없음,13.0,68150.0,2040.0,5242.307692307692,2020,9,12,37,5,2,0,20,315798,20,668388,,,56,3031814,10,69854,5,321930,15,195202,10,367920,15,411953,알수없음,68150.0,69069.16666666667,5849.380797758383,4.0,-750.0,-24.0,-2413.2478632478633
